調査年 コード,調査年,地域 コード,地域,事業所数,事業所数（宿泊業、飲食サービス業）,農家数（販売農家）,標準財政規模,人口密度,65歳以上人口割合,第3次産業就業者比率
1981100000,1981年度,2426,青森県 佐井村,***,***,***,***,***,***,***
1981100000,1981年度,2441,青森県 三戸町,***,***,***,***,***,***,***
1981100000,1981年度,2442,青森県 五戸町,***,***,***,***,***,***,***
1981100000,1981年度,2443,青森県 田子町,***,***,***,***,***,***,***
1981100000,1981年度,2445,青森県 南部町,***,***,***,***,***,***,***
1981100000,1981年度,2446,青森県 階上町,***,***,***,***,***,***,***
1981100000,1981年度,2450,青森県 新郷村,***,***,***,***,***,***,***
1981100000,1981年度,3201,岩手県 盛岡市,***,***,***,***,***,***,***
1981100000,1981年度,3202,岩手県 宮古市,***,***,***,***,***,***,***
1981100000,1981年度,3203,岩手県 大船渡市,***,***,***,***,***,***,***
1981100000,1981年度,3205,岩手県 花巻市,***,***,***,***,***,***,***
1981100000,1981年度,3206,岩手県 北上市,***,***,***,***,***,***,***
1981100000,1981年度,3207,岩手県 久慈市,***,***,***,***,***,***,***
1981100000,1981年度,3208,岩手県 遠野市,***,***,***,***,***,***,***
1981100000,1981年度,3209,岩手県 一関市,***,***,***,***,***,***,***
1981100000,1981年度,3210,岩手県 陸前高田市,***,***,***,***,***,***,***
1981100000,1981年度,3211,岩手県 釜石市,***,***,***,***,***,***,***
1981100000,1981年度,3213,岩手県 二戸市,***,***,***,***,***,***,***
1981100000,1981年度,3214,岩手県 八幡平市,***,***,***,***,***,***,***
1981100000,1981年度,3215,岩手県 奥州市,***,***,***,***,***,***,***
1981100000,1981年度,3216,岩手県 滝沢市,***,***,***,***,***,***,***
1981100000,1981年度,3301,岩手県 雫石町,***,***,***,***,***,***,***
1981100000,1981年度,3302,岩手県 葛巻町,***,***,***,***,***,***,***
1981100000,1981年度,3303,岩手県 岩手町,***,***,***,***,***,***,***
1981100000,1981年度,3321,岩手県 紫波町,***,***,***,***,***,***,***
1981100000,1981年度,3322,岩手県 矢巾町,***,***,***,***,***,***,***
1981100000,1981年度,3366,岩手県 西和賀町,***,***,***,***,***,***,***
1981100000,1981年度,3381,岩手県 金ケ崎町,***,***,***,***,***,***,***
1981100000,1981年度,3402,岩手県 平泉町,***,***,***,***,***,***,***
1981100000,1981年度,3441,岩手県 住田町,***,***,***,***,***,***,***
1981100000,1981年度,3461,岩手県 大槌町,***,***,***,***,***,***,***
1981100000,1981年度,3482,岩手県 山田町,***,***,***,***,***,***,***
1981100000,1981年度,3483,岩手県 岩泉町,***,***,***,***,***,***,***
1981100000,1981年度,3484,岩手県 田野畑村,***,***,***,***,***,***,***
1981100000,1981年度,3485,岩手県 普代村,***,***,***,***,***,***,***
1981100000,1981年度,3501,岩手県 軽米町,***,***,***,***,***,***,***
1981100000,1981年度,3503,岩手県 野田村,***,***,***,***,***,***,***
1981100000,1981年度,3506,岩手県 九戸村,***,***,***,***,***,***,***
1981100000,1981年度,3507,岩手県 洋野町,***,***,***,***,***,***,***
1981100000,1981年度,3524,岩手県 一戸町,***,***,***,***,***,***,***
1981100000,1981年度,4100,宮城県 仙台市,***,***,***,***,***,***,***
1981100000,1981年度,4101,宮城県 仙台市 青葉区,***,***,***,***,***,***,***
1981100000,1981年度,4102,宮城県 仙台市 宮城野区,***,***,***,***,***,***,***
1981100000,1981年度,4103,宮城県 仙台市 若林区,***,***,***,***,***,***,***
1981100000,1981年度,4104,宮城県 仙台市 太白区,***,***,***,***,***,***,***
1981100000,1981年度,4105,宮城県 仙台市 泉区,***,***,***,***,***,***,***
1981100000,1981年度,4202,宮城県 石巻市,***,***,***,***,***,***,***
1981100000,1981年度,4203,宮城県 塩竈市,***,***,***,***,***,***,***
1981100000,1981年度,4205,宮城県 気仙沼市,***,***,***,***,***,***,***
1981100000,1981年度,4206,宮城県 白石市,***,***,***,***,***,***,***
1981100000,1981年度,4207,宮城県 名取市,***,***,***,***,***,***,***
1981100000,1981年度,4208,宮城県 角田市,***,***,***,***,***,***,***
1981100000,1981年度,4209,宮城県 多賀城市,***,***,***,***,***,***,***
1981100000,1981年度,4211,宮城県 岩沼市,***,***,***,***,***,***,***
1981100000,1981年度,4212,宮城県 登米市,***,***,***,***,***,***,***
1981100000,1981年度,4213,宮城県 栗原市,***,***,***,***,***,***,***
1981100000,1981年度,4214,宮城県 東松島市,***,***,***,***,***,***,***
1981100000,1981年度,4215,宮城県 大崎市,***,***,***,***,***,***,***
1981100000,1981年度,4216,宮城県 富谷市,***,***,***,***,***,***,***
1981100000,1981年度,4301,宮城県 蔵王町,***,***,***,***,***,***,***
1981100000,1981年度,4302,宮城県 七ヶ宿町,***,***,***,***,***,***,***
1981100000,1981年度,4321,宮城県 大河原町,***,***,***,***,***,***,***
1981100000,1981年度,4322,宮城県 村田町,***,***,***,***,***,***,***
1981100000,1981年度,4323,宮城県 柴田町,***,***,***,***,***,***,***
1981100000,1981年度,4324,宮城県 川崎町,***,***,***,***,***,***,***
1981100000,1981年度,4341,宮城県 丸森町,***,***,***,***,***,***,***
1981100000,1981年度,4361,宮城県 亘理町,***,***,***,***,***,***,***
1981100000,1981年度,4362,宮城県 山元町,***,***,***,***,***,***,***
1981100000,1981年度,4401,宮城県 松島町,***,***,***,***,***,***,***
1981100000,1981年度,4404,宮城県 七ヶ浜町,***,***,***,***,***,***,***
1981100000,1981年度,4406,宮城県 利府町,***,***,***,***,***,***,***
1981100000,1981年度,4421,宮城県 大和町,***,***,***,***,***,***,***
1981100000,1981年度,4422,宮城県 大郷町,***,***,***,***,***,***,***
1981100000,1981年度,4424,宮城県 大衡村,***,***,***,***,***,***,***
1981100000,1981年度,4444,宮城県 色麻町,***,***,***,***,***,***,***
1981100000,1981年度,4445,宮城県 加美町,***,***,***,***,***,***,***
1981100000,1981年度,4501,宮城県 涌谷町,***,***,***,***,***,***,***
1981100000,1981年度,4505,宮城県 美里町,***,***,***,***,***,***,***
1981100000,1981年度,4581,宮城県 女川町,***,***,***,***,***,***,***
1981100000,1981年度,4606,宮城県 南三陸町,***,***,***,***,***,***,***
1981100000,1981年度,5201,秋田県 秋田市,***,***,***,***,***,***,***
1981100000,1981年度,5202,秋田県 能代市,***,***,***,***,***,***,***
1981100000,1981年度,5203,秋田県 横手市,***,***,***,***,***,***,***
1981100000,1981年度,5204,秋田県 大館市,***,***,***,***,***,***,***
1981100000,1981年度,5206,秋田県 男鹿市,***,***,***,***,***,***,***
1981100000,1981年度,5207,秋田県 湯沢市,***,***,***,***,***,***,***
1981100000,1981年度,5209,秋田県 鹿角市,***,***,***,***,***,***,***
1981100000,1981年度,5210,秋田県 由利本荘市,***,***,***,***,***,***,***
1981100000,1981年度,5211,秋田県 潟上市,***,***,***,***,***,***,***
1981100000,1981年度,5212,秋田県 大仙市,***,***,***,***,***,***,***
1981100000,1981年度,5213,秋田県 北秋田市,***,***,***,***,***,***,***
1981100000,1981年度,5214,秋田県 にかほ市,***,***,***,***,***,***,***
1981100000,1981年度,5215,秋田県 仙北市,***,***,***,***,***,***,***
1981100000,1981年度,5303,秋田県 小坂町,***,***,***,***,***,***,***
1981100000,1981年度,5327,秋田県 上小阿仁村,***,***,***,***,***,***,***
1981100000,1981年度,5346,秋田県 藤里町,***,***,***,***,***,***,***
1981100000,1981年度,5348,秋田県 三種町,***,***,***,***,***,***,***
1981100000,1981年度,5349,秋田県 八峰町,***,***,***,***,***,***,***
1981100000,1981年度,5361,秋田県 五城目町,***,***,***,***,***,***,***
1981100000,1981年度,5363,秋田県 八郎潟町,***,***,***,***,***,***,***
1981100000,1981年度,5366,秋田県 井川町,***,***,***,***,***,***,***
1981100000,1981年度,5368,秋田県 大潟村,***,***,***,***,***,***,***
1981100000,1981年度,5434,秋田県 美郷町,***,***,***,***,***,***,***
1981100000,1981年度,5463,秋田県 羽後町,***,***,***,***,***,***,***
1981100000,1981年度,5464,秋田県 東成瀬村,***,***,***,***,***,***,***
1981100000,1981年度,6201,山形県 山形市,***,***,***,***,***,***,***
1981100000,1981年度,6202,山形県 米沢市,***,***,***,***,***,***,***
1981100000,1981年度,6203,山形県 鶴岡市,***,***,***,***,***,***,***
1981100000,1981年度,6204,山形県 酒田市,***,***,***,***,***,***,***
1981100000,1981年度,6205,山形県 新庄市,***,***,***,***,***,***,***
1981100000,1981年度,6206,山形県 寒河江市,***,***,***,***,***,***,***
1981100000,1981年度,6207,山形県 上山市,***,***,***,***,***,***,***
1981100000,1981年度,6208,山形県 村山市,***,***,***,***,***,***,***
1981100000,1981年度,6209,山形県 長井市,***,***,***,***,***,***,***
1981100000,1981年度,6210,山形県 天童市,***,***,***,***,***,***,***
1981100000,1981年度,6211,山形県 東根市,***,***,***,***,***,***,***
1981100000,1981年度,6212,山形県 尾花沢市,***,***,***,***,***,***,***
1981100000,1981年度,6213,山形県 南陽市,***,***,***,***,***,***,***
1981100000,1981年度,6301,山形県 山辺町,***,***,***,***,***,***,***
1981100000,1981年度,6302,山形県 中山町,***,***,***,***,***,***,***
1981100000,1981年度,6321,山形県 河北町,***,***,***,***,***,***,***
1981100000,1981年度,6322,山形県 西川町,***,***,***,***,***,***,***
1981100000,1981年度,6323,山形県 朝日町,***,***,***,***,***,***,***
1981100000,1981年度,6324,山形県 大江町,***,***,***,***,***,***,***
1981100000,1981年度,6341,山形県 大石田町,***,***,***,***,***,***,***
1981100000,1981年度,6361,山形県 金山町,***,***,***,***,***,***,***
1981100000,1981年度,6362,山形県 最上町,***,***,***,***,***,***,***
1981100000,1981年度,6363,山形県 舟形町,***,***,***,***,***,***,***
1981100000,1981年度,6364,山形県 真室川町,***,***,***,***,***,***,***
1981100000,1981年度,6365,山形県 大蔵村,***,***,***,***,***,***,***
1981100000,1981年度,6366,山形県 鮭川村,***,***,***,***,***,***,***
1981100000,1981年度,6367,山形県 戸沢村,***,***,***,***,***,***,***
1981100000,1981年度,6381,山形県 高畠町,***,***,***,***,***,***,***
1981100000,1981年度,6382,山形県 川西町,***,***,***,***,***,***,***
1981100000,1981年度,6401,山形県 小国町,***,***,***,***,***,***,***
1981100000,1981年度,6402,山形県 白鷹町,***,***,***,***,***,***,***
1981100000,1981年度,6403,山形県 飯豊町,***,***,***,***,***,***,***
1981100000,1981年度,6426,山形県 三川町,***,***,***,***,***,***,***
1981100000,1981年度,6428,山形県 庄内町,***,***,***,***,***,***,***
1981100000,1981年度,6461,山形県 遊佐町,***,***,***,***,***,***,***
1981100000,1981年度,7201,福島県 福島市,***,***,***,***,***,***,***
1981100000,1981年度,7202,福島県 会津若松市,***,***,***,***,***,***,***
1981100000,1981年度,7203,福島県 郡山市,***,***,***,***,***,***,***
1981100000,1981年度,7204,福島県 いわき市,***,***,***,***,***,***,***
1981100000,1981年度,7205,福島県 白河市,***,***,***,***,***,***,***
1981100000,1981年度,7207,福島県 須賀川市,***,***,***,***,***,***,***
1981100000,1981年度,7208,福島県 喜多方市,***,***,***,***,***,***,***
1981100000,1981年度,7209,福島県 相馬市,***,***,***,***,***,***,***
1981100000,1981年度,7210,福島県 二本松市,***,***,***,***,***,***,***
1981100000,1981年度,7211,福島県 田村市,***,***,***,***,***,***,***
1981100000,1981年度,7212,福島県 南相馬市,***,***,***,***,***,***,***
1981100000,1981年度,7213,福島県 伊達市,***,***,***,***,***,***,***
1981100000,1981年度,7214,福島県 本宮市,***,***,***,***,***,***,***
1981100000,1981年度,7301,福島県 桑折町,***,***,***,***,***,***,***
1981100000,1981年度,7303,福島県 国見町,***,***,***,***,***,***,***
1981100000,1981年度,7308,福島県 川俣町,***,***,***,***,***,***,***
1981100000,1981年度,7322,福島県 大玉村,***,***,***,***,***,***,***
1981100000,1981年度,7342,福島県 鏡石町,***,***,***,***,***,***,***
1981100000,1981年度,7344,福島県 天栄村,***,***,***,***,***,***,***
1981100000,1981年度,7362,福島県 下郷町,***,***,***,***,***,***,***
1981100000,1981年度,7364,福島県 檜枝岐村,***,***,***,***,***,***,***
1981100000,1981年度,7367,福島県 只見町,***,***,***,***,***,***,***
1981100000,1981年度,7368,福島県 南会津町,***,***,***,***,***,***,***
1981100000,1981年度,7402,福島県 北塩原村,***,***,***,***,***,***,***
1981100000,1981年度,7405,福島県 西会津町,***,***,***,***,***,***,***
1981100000,1981年度,7407,福島県 磐梯町,***,***,***,***,***,***,***
1981100000,1981年度,7408,福島県 猪苗代町,***,***,***,***,***,***,***
1981100000,1981年度,7421,福島県 会津坂下町,***,***,***,***,***,***,***
1981100000,1981年度,7422,福島県 湯川村,***,***,***,***,***,***,***
1981100000,1981年度,7423,福島県 柳津町,***,***,***,***,***,***,***
1981100000,1981年度,7444,福島県 三島町,***,***,***,***,***,***,***
1981100000,1981年度,7445,福島県 金山町,***,***,***,***,***,***,***
1981100000,1981年度,7446,福島県 昭和村,***,***,***,***,***,***,***
1981100000,1981年度,7447,福島県 会津美里町,***,***,***,***,***,***,***
1981100000,1981年度,7461,福島県 西郷村,***,***,***,***,***,***,***
1981100000,1981年度,7464,福島県 泉崎村,***,***,***,***,***,***,***
1981100000,1981年度,7465,福島県 中島村,***,***,***,***,***,***,***
1981100000,1981年度,7466,福島県 矢吹町,***,***,***,***,***,***,***
1981100000,1981年度,7481,福島県 棚倉町,***,***,***,***,***,***,***
1981100000,1981年度,7482,福島県 矢祭町,***,***,***,***,***,***,***
1981100000,1981年度,7483,福島県 塙町,***,***,***,***,***,***,***
1981100000,1981年度,7484,福島県 鮫川村,***,***,***,***,***,***,***
1981100000,1981年度,7501,福島県 石川町,***,***,***,***,***,***,***
1981100000,1981年度,7502,福島県 玉川村,***,***,***,***,***,***,***
1981100000,1981年度,7503,福島県 平田村,***,***,***,***,***,***,***
1981100000,1981年度,7504,福島県 浅川町,***,***,***,***,***,***,***
1981100000,1981年度,7505,福島県 古殿町,***,***,***,***,***,***,***
1981100000,1981年度,7521,福島県 三春町,***,***,***,***,***,***,***
1981100000,1981年度,7522,福島県 小野町,***,***,***,***,***,***,***
1981100000,1981年度,7541,福島県 広野町,***,***,***,***,***,***,***
1981100000,1981年度,7542,福島県 楢葉町,***,***,***,***,***,***,***
1981100000,1981年度,7543,福島県 富岡町,***,***,***,***,***,***,***
1981100000,1981年度,7544,福島県 川内村,***,***,***,***,***,***,***
1981100000,1981年度,7545,福島県 大熊町,***,***,***,***,***,***,***
1981100000,1981年度,7546,福島県 双葉町,***,***,***,***,***,***,***
1981100000,1981年度,7547,福島県 浪江町,***,***,***,***,***,***,***
1981100000,1981年度,7548,福島県 葛尾村,***,***,***,***,***,***,***
1981100000,1981年度,7561,福島県 新地町,***,***,***,***,***,***,***
1981100000,1981年度,7564,福島県 飯舘村,***,***,***,***,***,***,***
1981100000,1981年度,8201,茨城県 水戸市,***,***,***,***,***,***,***
1981100000,1981年度,8202,茨城県 日立市,***,***,***,***,***,***,***
1981100000,1981年度,8203,茨城県 土浦市,***,***,***,***,***,***,***
1981100000,1981年度,8204,茨城県 古河市,***,***,***,***,***,***,***
1981100000,1981年度,8205,茨城県 石岡市,***,***,***,***,***,***,***
1981100000,1981年度,8207,茨城県 結城市,***,***,***,***,***,***,***
1981100000,1981年度,8208,茨城県 龍ケ崎市,***,***,***,***,***,***,***
1981100000,1981年度,8210,茨城県 下妻市,***,***,***,***,***,***,***
1981100000,1981年度,8211,茨城県 常総市,***,***,***,***,***,***,***
1981100000,1981年度,8212,茨城県 常陸太田市,***,***,***,***,***,***,***
1981100000,1981年度,8214,茨城県 高萩市,***,***,***,***,***,***,***
1981100000,1981年度,8215,茨城県 北茨城市,***,***,***,***,***,***,***
