調査年 コード,調査年,地域 コード,地域,C3107_耕地面積【ｈａ】
2021100000,2021年度,11207,埼玉県 秩父市,1010
2021100000,2021年度,11208,埼玉県 所沢市,1420
2021100000,2021年度,11209,埼玉県 飯能市,488
2021100000,2021年度,11210,埼玉県 加須市,6450
2021100000,2021年度,11211,埼玉県 本庄市,1930
2021100000,2021年度,11212,埼玉県 東松山市,1440
2021100000,2021年度,11214,埼玉県 春日部市,2120
2021100000,2021年度,11215,埼玉県 狭山市,1050
2021100000,2021年度,11216,埼玉県 羽生市,2490
2021100000,2021年度,11217,埼玉県 鴻巣市,2980
2021100000,2021年度,11218,埼玉県 深谷市,5820
2021100000,2021年度,11219,埼玉県 上尾市,667
2021100000,2021年度,11221,埼玉県 草加市,162
2021100000,2021年度,11222,埼玉県 越谷市,912
2021100000,2021年度,11223,埼玉県 蕨市,1
2021100000,2021年度,11224,埼玉県 戸田市,3
2021100000,2021年度,11225,埼玉県 入間市,829
2021100000,2021年度,11227,埼玉県 朝霞市,155
2021100000,2021年度,11228,埼玉県 志木市,107
2021100000,2021年度,11229,埼玉県 和光市,94
2021100000,2021年度,11230,埼玉県 新座市,304
2021100000,2021年度,11231,埼玉県 桶川市,656
2021100000,2021年度,11232,埼玉県 久喜市,3020
2021100000,2021年度,11233,埼玉県 北本市,521
2021100000,2021年度,11234,埼玉県 八潮市,160
2021100000,2021年度,11235,埼玉県 富士見市,545
2021100000,2021年度,11237,埼玉県 三郷市,289
2021100000,2021年度,11238,埼玉県 蓮田市,899
2021100000,2021年度,11239,埼玉県 坂戸市,1180
2021100000,2021年度,11240,埼玉県 幸手市,1440
2021100000,2021年度,11241,埼玉県 鶴ヶ島市,349
2021100000,2021年度,11242,埼玉県 日高市,816
2021100000,2021年度,11243,埼玉県 吉川市,1190
2021100000,2021年度,11245,埼玉県 ふじみ野市,219
2021100000,2021年度,11246,埼玉県 白岡市,959
2021100000,2021年度,11301,埼玉県 伊奈町,278
2021100000,2021年度,11324,埼玉県 三芳町,489
2021100000,2021年度,11326,埼玉県 毛呂山町,430
2021100000,2021年度,11327,埼玉県 越生町,262
2021100000,2021年度,11341,埼玉県 滑川町,622
2021100000,2021年度,11342,埼玉県 嵐山町,622
2021100000,2021年度,11343,埼玉県 小川町,639
2021100000,2021年度,11346,埼玉県 川島町,2020
2021100000,2021年度,11347,埼玉県 吉見町,1430
2021100000,2021年度,11348,埼玉県 鳩山町,350
2021100000,2021年度,11349,埼玉県 ときがわ町,336
2021100000,2021年度,11361,埼玉県 横瀬町,118
2021100000,2021年度,11362,埼玉県 皆野町,249
2021100000,2021年度,11363,埼玉県 長瀞町,147
2021100000,2021年度,11365,埼玉県 小鹿野町,465
2021100000,2021年度,11369,埼玉県 東秩父村,166
2021100000,2021年度,11381,埼玉県 美里町,1110
2021100000,2021年度,11383,埼玉県 神川町,844
2021100000,2021年度,11385,埼玉県 上里町,1070
2021100000,2021年度,11408,埼玉県 寄居町,1260
2021100000,2021年度,11442,埼玉県 宮代町,585
2021100000,2021年度,11464,埼玉県 杉戸町,1360
2021100000,2021年度,11465,埼玉県 松伏町,582
2021100000,2021年度,12100,千葉県 千葉市,3540
2021100000,2021年度,12101,千葉県 千葉市 中央区,-
2021100000,2021年度,12102,千葉県 千葉市 花見川区,-
2021100000,2021年度,12103,千葉県 千葉市 稲毛区,-
2021100000,2021年度,12104,千葉県 千葉市 若葉区,-
2021100000,2021年度,12105,千葉県 千葉市 緑区,-
2021100000,2021年度,12106,千葉県 千葉市 美浜区,-
2021100000,2021年度,12202,千葉県 銚子市,2510
2021100000,2021年度,12203,千葉県 市川市,518
2021100000,2021年度,12204,千葉県 船橋市,1170
2021100000,2021年度,12205,千葉県 館山市,1690
2021100000,2021年度,12206,千葉県 木更津市,2430
2021100000,2021年度,12207,千葉県 松戸市,691
2021100000,2021年度,12208,千葉県 野田市,2590
2021100000,2021年度,12210,千葉県 茂原市,3050
2021100000,2021年度,12211,千葉県 成田市,6470
2021100000,2021年度,12212,千葉県 佐倉市,2820
2021100000,2021年度,12213,千葉県 東金市,3360
2021100000,2021年度,12215,千葉県 旭市,6280
2021100000,2021年度,12216,千葉県 習志野市,62
2021100000,2021年度,12217,千葉県 柏市,2550
2021100000,2021年度,12218,千葉県 勝浦市,922
2021100000,2021年度,12219,千葉県 市原市,5370
2021100000,2021年度,12220,千葉県 流山市,365
2021100000,2021年度,12221,千葉県 八千代市,825
2021100000,2021年度,12222,千葉県 我孫子市,1220
2021100000,2021年度,12223,千葉県 鴨川市,2160
2021100000,2021年度,12224,千葉県 鎌ケ谷市,425
2021100000,2021年度,12225,千葉県 君津市,3130
2021100000,2021年度,12226,千葉県 富津市,2230
2021100000,2021年度,12227,千葉県 浦安市,0
2021100000,2021年度,12228,千葉県 四街道市,641
2021100000,2021年度,12229,千葉県 袖ケ浦市,2450
2021100000,2021年度,12230,千葉県 八街市,3420
2021100000,2021年度,12231,千葉県 印西市,4130
2021100000,2021年度,12232,千葉県 白井市,1040
2021100000,2021年度,12233,千葉県 富里市,2450
2021100000,2021年度,12234,千葉県 南房総市,3440
2021100000,2021年度,12235,千葉県 匝瑳市,5140
2021100000,2021年度,12236,千葉県 香取市,11100
2021100000,2021年度,12237,千葉県 山武市,5700
2021100000,2021年度,12238,千葉県 いすみ市,3440
2021100000,2021年度,12239,千葉県 大網白里市,2400
2021100000,2021年度,12322,千葉県 酒々井町,506
2021100000,2021年度,12329,千葉県 栄町,1420
2021100000,2021年度,12342,千葉県 神崎町,745
2021100000,2021年度,12347,千葉県 多古町,3130
2021100000,2021年度,12349,千葉県 東庄町,1880
2021100000,2021年度,12403,千葉県 九十九里町,895
2021100000,2021年度,12409,千葉県 芝山町,1500
2021100000,2021年度,12410,千葉県 横芝光町,3200
2021100000,2021年度,12421,千葉県 一宮町,579
2021100000,2021年度,12422,千葉県 睦沢町,786
2021100000,2021年度,12423,千葉県 長生村,1230
2021100000,2021年度,12424,千葉県 白子町,1290
2021100000,2021年度,12426,千葉県 長柄町,854
2021100000,2021年度,12427,千葉県 長南町,1220
2021100000,2021年度,12441,千葉県 大多喜町,1090
2021100000,2021年度,12443,千葉県 御宿町,221
2021100000,2021年度,12463,千葉県 鋸南町,454
2021100000,2021年度,13101,東京都 千代田区,-
2021100000,2021年度,13102,東京都 中央区,-
2021100000,2021年度,13103,東京都 港区,-
2021100000,2021年度,13104,東京都 新宿区,-
2021100000,2021年度,13105,東京都 文京区,-
2021100000,2021年度,13106,東京都 台東区,-
2021100000,2021年度,13107,東京都 墨田区,-
2021100000,2021年度,13108,東京都 江東区,-
2021100000,2021年度,13109,東京都 品川区,-
2021100000,2021年度,13110,東京都 目黒区,-
2021100000,2021年度,13111,東京都 大田区,-
2021100000,2021年度,13112,東京都 世田谷区,-
2021100000,2021年度,13113,東京都 渋谷区,-
2021100000,2021年度,13114,東京都 中野区,-
2021100000,2021年度,13115,東京都 杉並区,-
2021100000,2021年度,13116,東京都 豊島区,-
2021100000,2021年度,13117,東京都 北区,-
2021100000,2021年度,13118,東京都 荒川区,-
2021100000,2021年度,13119,東京都 板橋区,-
2021100000,2021年度,13120,東京都 練馬区,-
2021100000,2021年度,13121,東京都 足立区,-
2021100000,2021年度,13122,東京都 葛飾区,-
2021100000,2021年度,13123,東京都 江戸川区,-
2021100000,2021年度,13201,東京都 八王子市,720
2021100000,2021年度,13202,東京都 立川市,258
2021100000,2021年度,13203,東京都 武蔵野市,29
2021100000,2021年度,13204,東京都 三鷹市,129
2021100000,2021年度,13205,東京都 青梅市,435
2021100000,2021年度,13206,東京都 府中市,140
2021100000,2021年度,13207,東京都 昭島市,64
2021100000,2021年度,13208,東京都 調布市,132
2021100000,2021年度,13209,東京都 町田市,444
2021100000,2021年度,13210,東京都 小金井市,65
2021100000,2021年度,13211,東京都 小平市,178
2021100000,2021年度,13212,東京都 日野市,133
2021100000,2021年度,13213,東京都 東村山市,155
2021100000,2021年度,13214,東京都 国分寺市,133
2021100000,2021年度,13215,東京都 国立市,51
2021100000,2021年度,13218,東京都 福生市,11
2021100000,2021年度,13219,東京都 狛江市,34
2021100000,2021年度,13220,東京都 東大和市,62
2021100000,2021年度,13221,東京都 清瀬市,183
2021100000,2021年度,13222,東京都 東久留米市,155
2021100000,2021年度,13223,東京都 武蔵村山市,178
2021100000,2021年度,13224,東京都 多摩市,36
2021100000,2021年度,13225,東京都 稲城市,114
2021100000,2021年度,13227,東京都 羽村市,36
2021100000,2021年度,13228,東京都 あきる野市,400
2021100000,2021年度,13229,東京都 西東京市,133
2021100000,2021年度,13303,東京都 瑞穂町,243
2021100000,2021年度,13305,東京都 日の出町,114
2021100000,2021年度,13307,東京都 檜原村,63
2021100000,2021年度,13308,東京都 奥多摩町,48
2021100000,2021年度,13361,東京都 大島町,278
2021100000,2021年度,13362,東京都 利島村,157
2021100000,2021年度,13363,東京都 新島村,38
2021100000,2021年度,13364,東京都 神津島村,35
2021100000,2021年度,13381,東京都 三宅村,95
2021100000,2021年度,13382,東京都 御蔵島村,16
2021100000,2021年度,13401,東京都 八丈町,417
2021100000,2021年度,13402,東京都 青ヶ島村,18
2021100000,2021年度,13421,東京都 小笠原村,31
2021100000,2021年度,14100,神奈川県 横浜市,2620
2021100000,2021年度,14101,神奈川県 横浜市 鶴見区,-
2021100000,2021年度,14102,神奈川県 横浜市 神奈川区,-
2021100000,2021年度,14103,神奈川県 横浜市 西区,-
2021100000,2021年度,14104,神奈川県 横浜市 中区,-
2021100000,2021年度,14105,神奈川県 横浜市 南区,-
2021100000,2021年度,14106,神奈川県 横浜市 保土ケ谷区,-
2021100000,2021年度,14107,神奈川県 横浜市 磯子区,-
2021100000,2021年度,14108,神奈川県 横浜市 金沢区,-
2021100000,2021年度,14109,神奈川県 横浜市 港北区,-
2021100000,2021年度,14110,神奈川県 横浜市 戸塚区,-
2021100000,2021年度,14111,神奈川県 横浜市 港南区,-
2021100000,2021年度,14112,神奈川県 横浜市 旭区,-
2021100000,2021年度,14113,神奈川県 横浜市 緑区,-
2021100000,2021年度,14114,神奈川県 横浜市 瀬谷区,-
2021100000,2021年度,14115,神奈川県 横浜市 栄区,-
2021100000,2021年度,14116,神奈川県 横浜市 泉区,-
2021100000,2021年度,14117,神奈川県 横浜市 青葉区,-
2021100000,2021年度,14118,神奈川県 横浜市 都筑区,-
2021100000,2021年度,14130,神奈川県 川崎市,511
2021100000,2021年度,14131,神奈川県 川崎市 川崎区,-
2021100000,2021年度,14132,神奈川県 川崎市 幸区,-
2021100000,2021年度,14133,神奈川県 川崎市 中原区,-
2021100000,2021年度,14134,神奈川県 川崎市 高津区,-
2021100000,2021年度,14135,神奈川県 川崎市 多摩区,-
2021100000,2021年度,14136,神奈川県 川崎市 宮前区,-
2021100000,2021年度,14137,神奈川県 川崎市 麻生区,-
2021100000,2021年度,14150,神奈川県 相模原市,1440
2021100000,2021年度,14151,神奈川県 相模原市 緑区,-
2021100000,2021年度,14152,神奈川県 相模原市 中央区,-
2021100000,2021年度,14153,神奈川県 相模原市 南区,-
2021100000,2021年度,14201,神奈川県 横須賀市,510
2021100000,2021年度,14203,神奈川県 平塚市,1430
2021100000,2021年度,14204,神奈川県 鎌倉市,97
2021100000,2021年度,14205,神奈川県 藤沢市,859
2021100000,2021年度,14206,神奈川県 小田原市,1750
2021100000,2021年度,14207,神奈川県 茅ヶ崎市,315
2021100000,2021年度,14208,神奈川県 逗子市,6
2021100000,2021年度,14210,神奈川県 三浦市,1190
2021100000,2021年度,14211,神奈川県 秦野市,1050
2021100000,2021年度,14212,神奈川県 厚木市,1050
2021100000,2021年度,14213,神奈川県 大和市,194
2021100000,2021年度,14214,神奈川県 伊勢原市,1070
2021100000,2021年度,14215,神奈川県 海老名市,499
2021100000,2021年度,14216,神奈川県 座間市,201
2021100000,2021年度,14217,神奈川県 南足柄市,649
2021100000,2021年度,14218,神奈川県 綾瀬市,233
2021100000,2021年度,14301,神奈川県 葉山町,32
2021100000,2021年度,14321,神奈川県 寒川町,218
2021100000,2021年度,14341,神奈川県 大磯町,256
2021100000,2021年度,14342,神奈川県 二宮町,110
2021100000,2021年度,14361,神奈川県 中井町,408
2021100000,2021年度,14362,神奈川県 大井町,314
2021100000,2021年度,14363,神奈川県 松田町,137
2021100000,2021年度,14364,神奈川県 山北町,284
2021100000,2021年度,14366,神奈川県 開成町,186
2021100000,2021年度,14382,神奈川県 箱根町,6
2021100000,2021年度,14383,神奈川県 真鶴町,35
2021100000,2021年度,14384,神奈川県 湯河原町,209
2021100000,2021年度,14401,神奈川県 愛川町,278
2021100000,2021年度,14402,神奈川県 清川村,37
2021100000,2021年度,15100,新潟県 新潟市,32800
2021100000,2021年度,15101,新潟県 新潟市 北区,-
2021100000,2021年度,15102,新潟県 新潟市 東区,-
2021100000,2021年度,15103,新潟県 新潟市 中央区,-
2021100000,2021年度,15104,新潟県 新潟市 江南区,-
2021100000,2021年度,15105,新潟県 新潟市 秋葉区,-
2021100000,2021年度,15106,新潟県 新潟市 南区,-
2021100000,2021年度,15107,新潟県 新潟市 西区,-
2021100000,2021年度,15108,新潟県 新潟市 西蒲区,-
2021100000,2021年度,15202,新潟県 長岡市,18200
2021100000,2021年度,15204,新潟県 三条市,6520
2021100000,2021年度,15205,新潟県 柏崎市,4890
2021100000,2021年度,15206,新潟県 新発田市,10600
2021100000,2021年度,15208,新潟県 小千谷市,3280
2021100000,2021年度,15209,新潟県 加茂市,1690
2021100000,2021年度,15210,新潟県 十日町市,7030
2021100000,2021年度,15211,新潟県 見附市,2640
2021100000,2021年度,15212,新潟県 村上市,7200
2021100000,2021年度,15213,新潟県 燕市,5510
2021100000,2021年度,15216,新潟県 糸魚川市,2320
2021100000,2021年度,15217,新潟県 妙高市,2740
2021100000,2021年度,15218,新潟県 五泉市,5100
2021100000,2021年度,15222,新潟県 上越市,16700
2021100000,2021年度,15223,新潟県 阿賀野市,6780
2021100000,2021年度,15224,新潟県 佐渡市,9830
2021100000,2021年度,15225,新潟県 魚沼市,3780
2021100000,2021年度,15226,新潟県 南魚沼市,6400
2021100000,2021年度,15227,新潟県 胎内市,4170
2021100000,2021年度,15307,新潟県 聖籠町,1330
2021100000,2021年度,15342,新潟県 弥彦村,1020
2021100000,2021年度,15361,新潟県 田上町,915
2021100000,2021年度,15385,新潟県 阿賀町,1030
2021100000,2021年度,15405,新潟県 出雲崎町,504
2021100000,2021年度,15461,新潟県 湯沢町,302
2021100000,2021年度,15482,新潟県 津南町,3020
2021100000,2021年度,15504,新潟県 刈羽村,650
2021100000,2021年度,15581,新潟県 関川村,1310
2021100000,2021年度,15586,新潟県 粟島浦村,12
2021100000,2021年度,16201,富山県 富山市,13100
2021100000,2021年度,16202,富山県 高岡市,5240
2021100000,2021年度,16204,富山県 魚津市,1920
2021100000,2021年度,16205,富山県 氷見市,3160
