IDUSE	SIZE	SEXA	DOBYEAR	AGEB	MARC	DATE	MONTH	DAY	DATEB	MONTHB	DAYB	XJOB1WK	XJOBHWK	SZSJBHWK	TPJB	TPJBS	TPJOBP	TPJBSE	DOCMT	SZCMTHR	SZCMTMIN	SZCMTTL	TP4WPLA	XXWPL	XXJOB	XXJE08	XJOBDWK	XJBSCH	XJOBYR	USFLSKL	SZTTLSTA	JOINUNI	ST5JOB	WLKEEPJA	OP4UNEMP	OP3NEWJB	TP5UNEMP	XWORK	AGESTPWK	XXSTPJB	TPLSTJB	TPLSTJBS	TPLSTJBP	XXLSTJB	XXLJE08	SZSTFLS	DOLOOKJB	XNUMCOWK	DOMARRY	WNTMRY	WNTMRYAG	SSJB1WK	SSTPUNEM	SSJBHRWK	SSSJBHWK	SSTPJB	SSTPJBS	SSTPJOBP	SSTPJBSE	SSXXHQX	SSXXJOB	SSXXJE08	SSJBDWK	SSXJBSCH	SSSZWKYR	SSSZSTFA	SPAGEX	SPLVTG	PPLV4G	MMLV4G	PPAGE	MMAGE	PPMG	MMMG	PPJOB	MMJOB	CCNUMTTL	CC01SEX	CC02SEX	CC03SEX	CC04SEX	CC05SEX	CC06SEX	CC01LV4G	CC02LV4G	CC03LV4G	CC04LV4G	CC05LV4G	CC06LV4G	CC01AGE	CC02AGE	CC03AGE	CC04AGE	CC05AGE	CC06AGE	CC01MG	CC02MG	CC03MG	CC04MG	CC05MG	CC06MG	CC01JOB	CC02JOB	CC03JOB	CC04JOB	CC05JOB	CC06JOB	SZFFOTHR	FFH01REL	FFH02REL	FFH03REL	FFH04REL	FFH05REL	FFH06REL	FFH07REL	FFH01SEX	FFH02SEX	FFH03SEX	FFH04SEX	FFH05SEX	FFH06SEX	FFH07SEX	FFH01AGE	FFH02AGE	FFH03AGE	FFH04AGE	FFH05AGE	FFH06AGE	FFH07AGE	SZFFONLY	SZFFTTL	FFHEAD	SZFFOUT	FFO01REL	FFO02REL	FFO03REL	FFO04REL	FFO05REL	FFO01WHY	FFO02WHY	FFO03WHY	FFO04WHY	FFO05WHY	INCSELF	INCSP	INCPAR	INCFAM	INCPEN	INCUEB	INCSAVE	INCSOC	INCIRR	INCRENT	INCINVST	INCOTHER	INCNOKN	INCMAIN	OP10LVL	SIZEHMT	OWNHOUSE	SZHSINCM	SZINCOMA	SZINCOMX	SSSZINCA	SSSZINCM	XNUMBROE	XNUMSISE	XNUMBROY	XNUMSISY	XSSNBROE	XSSNSISE	XSSNBROY	XSSNSISY	TP5LOC15	REMOTE15	CTVW20	TP5LOC20	PPJB15	PPJBT15S	PPJBT15P	PPJBXX15	PPJXXE08	PPJBSZ15	MMJBTP15	XXLSTSCH	SSLSTSCH	PPLSTSCH	MMLSTSCH	DOLSTSCH	XGRADE	XSPSCH	XXSPSTDY	DOSPSUSC	WHNSPSCH	USFLSPS	XHSSUB	XHSRATE	XUPUBLIC	XXSCHDPT	USFLLSTS	SSDOLSTS	SSXGRADE	PSPSCH	XGETJOB	TP1STJB	TP1STJBS	TPFSTJBP	XXFSTJB	SZSTFFST	XMARRY	NUMMARRY	AGE1MG	AGE2MG	AGE3MG	AGE4MG	COOP	USTAND	AREA	TPHOUSE	AUTOLOCK	PROC	DURATION	HRTV	FQ5READ	FQ5NEWSP	FQ6NWSIN	FQSPORT	FQ7FFDNR	FQ7FRSEE	FQ7CKDNR	FQ7WASH	FQ7SHOP	FQ7CLEAN	FQ7GARB	TRNBIKE	TRNMTRBK	TRNTRAIN	TRNBUS	TRNMCAR	TRNFCAR	TRNTAXI	TRNOTHER	TRNWALK	FQRACE	FQPACHI	XGMBLLIE	XGMBLBET	OP5HLTHZ	DOSMOKEX	XQTSMOKE	DO7DRINK	ST5AREAY	ST5LEISY	ST5LIFEY	ST5ECNY	ST5FRIY	ST5HLTHY	ST5SSREL	OP5HAPPZ	NOFUTR	NOGOAL	SFMHPEAC	SFMHENGY	SFMHDPRS	XLIVEYR	DOECSLP	DOECMNP	DOECWC	DOECLMC	DOECNONE	FQ4DENKI	FQ4ELC	WLLIVE	AXCONTCM	OP5FFINX	OPFFIX15	OP5SCHPF	OP5LEVK	AXECNSF	XSCYP	XSCYPPA	XSCYPSP	XSCYPCC	XSCYPFM	XSCYPSV	XSCYPCW	XSCYPFA	XSCYPST	SZHSASST	SZHSDEBT	CRNDFF	CRGIVFF	MARRYZ	SS5HLTHZ	SSFQ7CK	SSFQ7WSH	SSFQ7SHP	SSFQ7CLN	SSFQ7GRB	RR6ACCT	Q5GVEQAA	XX8PLPTY	APPCCNUM	APPCCNMX	APPCCSXB	OP2GNR	Q4DIVOK	Q4WWJBIA	Q4WNMGA	Q4MNCOOK	Q4WWHHX	Q4MNMGA	Q4JBMMCC	Q4NOCCMG	Q4WWHPHH	QFNRINCR	OPFNWFC	OPFNWCN	OPFNWAG	OPFNWCR	OPFNWPR	OP4FNECN	OP4FNEMP	OP4FNCLT	OP4FNSFE	OP4PENSN	OPNBMTCN	OPNBASS	OPCASINO	OP7CNSTX	OPINCDIF	OP7CMTRA	XINHRGRV	WLMNGGRV	OP4NAME	AGERETR	OP7STBSN	OVEREDUC	DOUSESKL	XJOBW	XJOBOW	XJOBNO	OP5WJOB	OP5WINC	OP5WPROM	OP5WJBSC	OP5UNION	OP4FRPSN	OP4FRFCR	OP4FRCRS	OP4TRUST	OP7GDEVO	TR3CORPZ	TR3RLGPZ	TR3SCHLZ	TR3BCRAZ	TR3UNNZ	TR3NWSPZ	TR3HSPLZ	TR3TVZ	TR3SPCAZ	TR3ACDAZ	TR3CGMNZ	TR3CITYZ	TR3DEFZ	TR3COPZ	TR3FINZ	MEMPLTGP	MEMIND	MEMVLNTR	MEMCIVIL	MEMRL	MEMSPORT	MEMHOBBY	MEMCOOP	DORL	XXRL	DO3PIOUS	DISQUAKE	DISTSNM	DISFLOOD	DISTSNOW	DISVOLC	DISLAND	DISNUC	AXDIS	OPNUCPOL	AXFDRAD	COMMDIS	ENHMAP	ENHMWP	ENHMSP	ENHMAGNG	ENHMSHOP	ENHMEMP	ENHMDCRM	ENHMDEPP	ENHMTRNS	ENHMDSLD	ENHMANML	ENHMD	DOWORK	SZNRWRKR	SZFWRKR	CLLGFRGN	OP5CPDCS	OP5FMCMP	OP5FMMTR	OP5SENIR	OP5MNPWR	OP5FMMGR	FQ5JBIF	FQ5FLIF	HDFMCARE	HDHOBBY	HDSICK	WRKSECUR	WRKHIPAY	WRKPROMO	WRKFREE	WRKVLM	WRKRWRD	WRKFAMIL	WRKABLTY	WRKSOCTY	WRKSHARE	WRKPRIDE	WEIGHT
14	3	2	1957	57	1	327	3	27	327	3	27	3	888	888	8	8	8	8	8	88	888	8888	8	998	998	88888	88	888	888	8	88	8	8	8	8	8	4	1	28	11	1	1	9	556	4322	3	2	2	1	8	888	1	8	70	0	3	8	8	1	92	566	5221	6	63	35	2	60	1	4	3	888	87	8	3	8	2	2	1	1	8	8	8	8	3	3	8	8	8	8	28	25	888	888	888	888	4	4	8	8	8	8	1	1	8	8	8	8	0	88	88	88	88	88	88	88	8	8	8	8	8	8	8	888	888	888	888	888	888	888	1	2	1	0	88	88	88	88	88	8	8	8	8	8	0	1	0	0	0	0	0	0	0	0	0	0	0	2	4	3	1	11	1	23	11	11	2	0	0	0	2	0	0	0	1	2	1	8	3	8	8	661	7316	2	8	12	12	6	3	1	88	2	88	8	8	8	1	3	3	301	3	1	88	2	1	1	1	1	554	6	1	1	28	888	888	888	2	2	4	1	8	2	30	2	4	1	6	2	2	4	1	1	1	2	2	0	0	1	0	1	0	0	0	0	1	1	2	2	2	2	8	7	2	2	2	2	2	2	2	1	4	4	2	2	5	7	0	0	0	1	0	2	2	1	4	4	4	4	2	4	2	8	8	8	8	8	8	8	8	13	8	1	2	1	2	7	7	7	6	7	3	2	1	3	888	2	1	3	3	3	2	2	2	3	2	2	1	2	2	2	2	2	2	3	2	3	2	2	2	5	5	3	5	3	8	3	2	5	2	1	0	0	1	3	3	4	4	3	3	2	3	2	4	2	3	2	4	3	2	2	2	2	2	3	3	2	2	2	2	2	2	2	2	1	2	2	2	16	3	3	4	4	4	4	4	3	3	3	3	3	3	3	3	2	3	3	3	3	3	3	4	4	2	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	36371
1084	3	1	1965	49	1	322	3	22	322	3	22	1	50	0	1	1	5	8	1	1	0	60	4	100	550	1221	5	48	25	2	9	3	1	2	3	3	8	8	888	88	8	8	8	998	88888	8	2	2	1	8	888	3	4	888	888	8	8	8	8	998	998	88888	88	888	888	88	999	1	4	4	888	888	8	8	8	8	1	9	8	8	8	8	8	1	8	8	8	8	8	20	888	888	888	888	888	4	8	8	8	8	8	2	8	8	8	8	8	0	88	88	88	88	88	88	88	8	8	8	8	8	8	8	888	888	888	888	888	888	888	2	3	0	0	88	88	88	88	88	8	8	8	8	8	1	0	0	0	0	0	0	0	0	0	0	0	0	1	5	2	1	15	15	15	1	23	0	1	1	0	1	0	1	0	1	2	1	8	1	1	7	554	4110	4	2	12	12	12	14	1	88	2	88	8	8	8	1	2	3	308	4	1	88	2	1	1	1	1	557	9	1	1	26	888	888	888	2	2	4	2	1	2	25	1	1	1	1	1	2	2	7	7	4	5	7	0	0	1	1	0	0	0	0	0	1	1	2	2	1	2	8	2	1	1	1	1	1	1	1	1	5	4	2	1	5	7	0	0	0	0	1	2	2	2	4	4	4	3	2	4	1	0	0	0	0	1	0	0	0	11	5	2	8	1	1	1	1	2	1	2	1	3	8	2	888	1	1	3	4	4	1	3	4	2	3	3	1	1	1	1	1	1	1	3	2	3	2	5	5	2	4	2	1	3	8	4	4	5	3	1	0	0	1	4	4	4	4	2	3	3	3	2	5	2	3	2	2	2	2	2	3	2	2	3	2	2	2	2	2	1	2	2	2	2	2	1	3	88	8	1	4	2	4	4	4	3	2	4	2	3	3	3	3	3	3	2	3	3	3	2	3	3	1	1	2	1	2	5	4	4	4	4	4	5	4	4	3	2	2	2	4	2	2	2	2	2	4	2	62429
1681	3	2	1966	48	1	318	3	18	322	3	22	1	9	0	1	2	8	8	1	0	10	10	3	80	686	9331	3	999	1	3	10	3	3	2	2	3	8	8	888	88	8	8	8	998	88888	8	1	2	1	8	888	1	8	999	999	1	1	3	8	60	554	4110	5	999	30	13	51	1	4	3	888	74	8	3	8	2	2	2	1	8	8	8	8	1	1	8	8	8	8	23	13	888	888	888	888	4	4	8	8	8	8	1	2	8	8	8	8	0	88	88	88	88	88	88	88	8	8	8	8	8	8	8	888	888	888	888	888	888	888	3	4	1	0	88	88	88	88	88	8	8	8	8	8	1	1	0	0	0	0	0	0	0	0	0	0	0	2	8	2	1	9	2	2	9	9	0	0	1	0	1	0	0	0	1	2	1	8	3	8	8	503	3115	2	2	9	12	9	9	1	88	2	88	8	8	8	1	3	8	888	4	1	88	2	1	1	1	1	557	8	1	1	24	888	888	888	3	2	4	2	1	1	40	4	0	5	1	5	1	5	1	1	1	2	2	1	0	0	0	1	0	0	0	0	1	1	2	2	3	3	8	7	3	4	3	4	3	5	3	3	3	3	2	4	4	6	0	0	0	0	1	2	2	3	4	2	3	3	4	2	2	8	8	8	8	8	8	8	8	5	1	2	8	1	4	7	7	7	7	7	3	1	8	2	888	2	2	2	3	3	2	3	3	4	1	3	2	2	2	2	2	2	4	2	2	2	9	3	4	1	3	2	7	2	4	3	4	2	3	3	0	0	1	3	5	5	3	3	1	1	1	2	5	2	3	2	4	4	2	2	3	4	4	3	3	4	4	2	2	2	2	2	2	2	2	1	3	88	8	1	4	3	4	3	4	3	3	4	2	4	2	2	3	3	4	3	3	3	3	4	4	4	1	4	3	2	1	5	3	4	2	4	3	4	1	3	1	5	3	5	5	5	2	2	3	2	2	2	46113
871	3	1	1993	21	4	404	4	4	404	4	4	1	5	0	1	2	8	8	1	0	30	30	3	150	539	2359	2	5	1	2	13	3	2	2	3	2	8	8	888	88	8	8	8	998	88888	8	2	2	4	2	888	8	8	888	888	8	8	8	8	998	998	88888	88	888	888	88	888	8	1	1	55	52	1	1	1	1	0	8	8	8	8	8	8	8	8	8	8	8	8	888	888	888	888	888	888	8	8	8	8	8	8	8	8	8	8	8	8	1	53	88	88	88	88	88	88	2	8	8	8	8	8	8	17	888	888	888	888	888	888	3	4	40	0	88	88	88	88	88	8	8	8	8	8	0	0	1	0	0	0	0	0	0	0	0	0	0	3	8	3	1	21	2	2	22	22	0	0	0	1	888	888	888	888	2	2	1	8	1	1	7	554	4110	6	2	12	15	12	9	3	2	2	88	8	8	8	1	1	3	308	2	8	88	8	3	8	8	8	998	88	2	88	888	888	888	888	1	1	4	2	1	2	20	3	3	2	3	2	1	3	1	3	5	4	4	1	0	1	1	0	0	0	0	0	1	2	2	1	1	3	8	2	1	1	1	1	1	1	6	2	3	3	3	3	3	1	0	0	0	0	1	3	3	3	3	3	3	4	2	4	1	0	0	0	0	0	0	0	1	15	9	1	2	2	8	8	8	8	8	8	8	3	9	3	888	2	2	3	3	2	3	3	1	3	9	3	2	2	1	2	2	3	3	2	3	1	3	3	2	3	5	3	2	1	4	4	1	2	9	9	0	0	1	3	2	3	2	4	1	3	2	3	5	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	88	8	3	3	3	3	3	3	3	3	2	3	5	2	2	2	3	3	3	3	3	3	2	3	3	1	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	59074
199	3	1	1957	57	1	322	3	22	322	3	22	1	50	0	2	8	8	8	1	1	0	60	4	91	550	1221	5	50	32	1	6	3	2	3	4	2	8	8	888	88	8	8	8	998	88888	8	2	2	1	8	888	1	8	20	0	1	2	8	8	180	554	4110	3	20	4	12	51	1	4	3	888	86	8	3	8	2	2	2	1	8	8	8	8	1	1	8	8	8	8	22	15	888	888	888	888	4	4	8	8	8	8	2	2	8	8	8	8	0	88	88	88	88	88	88	88	8	8	8	8	8	8	8	888	888	888	888	888	888	888	3	4	0	0	88	88	88	88	88	8	8	8	8	8	1	0	0	0	0	0	0	0	0	0	0	0	0	1	4	2	1	13	12	12	2	2	1	1	0	0	1	0	0	1	2	2	1	8	3	8	8	548	1120	4	1	12	9	6	6	1	88	1	21	1	2	1	1	1	3	304	2	1	88	1	2	1	1	1	531	8	1	1	30	888	888	888	1	2	4	2	1	2	30	1	1	1	1	5	1	5	5	4	2	4	2	1	0	1	1	1	0	0	0	0	1	1	2	2	2	3	8	4	2	2	2	3	2	2	1	1	5	5	2	2	4	7	0	0	0	1	0	1	3	1	4	3	4	4	3	3	2	8	8	8	8	8	8	8	8	5	1	1	1	1	3	1	2	2	2	2	3	3	3	3	888	1	1	4	3	4	1	3	3	1	2	3	1	2	2	1	1	1	1	4	1	4	2	2	2	2	5	2	3	4	8	3	5	2	2	2	0	1	0	2	2	2	3	4	2	3	2	2	6	2	2	2	2	3	2	2	2	2	2	2	2	1	2	2	1	1	2	2	1	2	2	2	1	41	1	1	4	3	4	4	4	4	2	3	3	2	2	3	2	2	3	3	3	4	3	4	3	1	1	1	2	1	4	4	2	2	4	4	4	4	2	3	1	1	3	2	4	3	2	2	2	2	3	2	47981
2011	3	2	1964	50	4	301	3	1	314	3	14	1	40	0	1	1	3	8	1	0	20	20	4	91	672	7543	5	35	7	1	4	3	1	1	1	3	8	8	888	88	8	8	8	998	88888	8	2	4	4	2	888	8	8	888	888	8	8	8	8	998	998	88888	88	888	888	88	888	8	4	1	888	73	8	3	8	2	0	8	8	8	8	8	8	8	8	8	8	8	8	888	888	888	888	888	888	8	8	8	8	8	8	8	8	8	8	8	8	0	88	88	88	88	88	88	88	8	8	8	8	8	8	8	888	888	888	888	888	888	888	1	2	0	0	88	88	88	88	88	8	8	8	8	8	1	0	0	0	0	0	0	0	0	0	0	0	0	1	5	4	2	8	8	8	22	22	0	0	0	2	888	888	888	888	3	2	2	1	3	8	8	679	7115	1	1	9	15	14	14	1	88	2	88	8	8	8	1	3	8	888	3	8	88	8	1	1	1	1	583	7	2	88	888	888	888	888	1	1	3	2	2	1	13	2	1	1	1	5	3	5	5	5	5	2	5	0	0	1	1	1	0	0	0	0	1	1	2	2	3	2	8	7	3	3	3	3	3	3	6	3	4	4	3	3	3	5	0	0	0	0	1	1	1	2	2	2	3	3	3	3	1	0	0	0	0	1	0	0	0	1	1	2	8	2	8	8	8	8	8	8	8	3	8	2	888	1	1	3	3	3	1	4	3	4	4	4	1	2	2	2	2	2	3	3	2	2	2	3	3	1	4	3	7	3	8	2	8	2	3	3	0	0	1	4	5	5	4	3	3	3	3	2	7	2	3	2	3	3	2	3	3	2	2	3	3	3	3	2	2	2	2	2	2	2	2	2	3	88	8	1	3	2	3	2	3	1	3	5	2	4	2	2	2	2	3	3	2	3	3	3	3	2	1	2	3	1	2	1	3	3	2	5	4	4	2	3	2	2	4	3	5	2	2	3	3	2	5	3	36371
1828	3	1	1978	36	1	314	3	14	322	3	22	1	50	0	1	1	1	8	1	0	5	5	3	170	687	9129	6	48	5	2	5	3	2	3	4	3	8	8	888	88	8	8	8	998	88888	8	2	5	1	8	888	3	5	888	888	8	8	8	8	998	998	88888	88	888	888	88	29	1	3	3	999	999	1	1	1	2	0	8	8	8	8	8	8	8	8	8	8	8	8	888	888	888	888	888	888	8	8	8	8	8	8	8	8	8	8	8	8	0	88	88	88	88	88	88	88	8	8	8	8	8	8	8	888	888	888	888	888	888	888	1	2	0	0	88	88	88	88	88	8	8	8	8	8	1	0	0	0	0	0	0	0	0	0	0	0	0	1	5	3	2	12	9	9	7	23	1	0	1	0	1	0	0	0	2	2	1	8	3	8	8	566	5221	2	6	9	12	12	14	1	88	2	88	8	8	8	3	3	8	888	4	1	88	2	1	1	1	1	684	3	1	1	34	888	888	888	1	1	3	9	8	1	12	2	0	5	1	5	1	5	5	2	5	5	2	0	0	1	0	1	1	0	0	0	1	2	2	2	1	1	1	2	5	3	1	3	2	1	1	1	4	4	2	3	5	4	0	0	0	0	1	4	4	4	4	3	2	2	3	5	2	8	8	8	8	8	8	8	8	5	5	2	8	1	3	1	2	3	3	7	2	5	1	3	888	1	1	4	1	3	4	1	3	1	3	1	2	3	3	3	3	3	4	1	4	1	1	3	3	2	5	1	3	3	8	3	5	2	2	1	0	0	1	4	4	4	4	3	3	3	3	3	1	3	3	3	3	3	2	2	2	2	2	3	3	3	2	3	2	2	2	2	2	2	2	2	2	20	3	3	4	4	4	4	4	4	3	3	3	5	2	3	3	3	3	2	3	3	4	3	3	3	1	1	1	2	2	1	4	1	2	5	2	5	2	4	2	2	3	3	5	3	2	3	3	2	2	4	60383
853	3	1	1964	50	1	322	3	22	322	3	22	1	48	0	1	1	3	8	1	0	30	30	1	180	554	4110	5	48	28	2	12	1	2	3	4	3	8	8	888	88	8	8	8	998	88888	8	2	2	1	8	888	3	4	888	888	8	8	8	8	998	998	88888	88	888	888	88	49	1	2	4	77	888	3	8	2	8	3	1	2	2	8	8	8	1	1	1	8	8	8	21	19	17	888	888	888	4	4	4	8	8	8	2	2	2	8	8	8	2	42	43	88	88	88	88	88	1	2	8	8	8	8	8	75	73	888	888	888	888	888	6	7	0	0	88	88	88	88	88	8	8	8	8	8	1	0	0	0	0	0	0	0	0	0	0	0	0	1	4	2	1	12	12	12	99	23	1	0	1	0	0	0	0	2	2	2	1	8	1	1	4	554	4110	2	2	12	9	9	9	1	88	2	88	8	8	8	1	1	9	999	2	1	88	2	1	1	1	1	554	12	1	1	28	888	888	888	2	2	3	1	8	1	12	1	3	2	1	1	2	3	7	7	4	4	7	0	0	0	0	1	0	0	0	0	1	1	2	2	1	3	8	2	2	2	2	2	2	2	1	1	3	3	2	2	5	7	0	0	0	0	1	1	1	1	3	4	3	5	2	2	2	8	8	8	8	8	8	8	8	7	7	2	8	1	1	1	1	1	1	1	3	3	1	2	888	9	1	2	3	2	2	3	2	3	3	2	2	2	2	2	2	2	2	3	3	2	3	3	3	3	7	2	2	3	8	3	4	2	1	1	0	1	0	4	4	4	4	1	3	3	3	2	4	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	3	88	8	3	4	3	4	3	4	3	3	3	3	3	3	2	3	2	3	3	3	2	3	3	3	4	1	1	2	2	1	1	4	1	2	2	4	4	2	2	1	1	3	3	3	3	3	1	2	1	3	2	47981
1295	3	2	1983	31	1	322	3	22	329	3	29	1	40	0	1	1	1	8	1	0	40	40	4	150	554	4110	5	35	8	1	6	3	1	3	4	3	8	8	888	88	8	8	8	998	88888	8	2	2	1	8	888	1	8	45	0	1	1	3	8	150	555	4226	5	35	11	6	34	1	3	3	67	65	1	1	2	2	0	8	8	8	8	8	8	8	8	8	8	8	8	888	888	888	888	888	888	8	8	8	8	8	8	8	8	8	8	8	8	0	88	88	88	88	88	88	88	8	8	8	8	8	8	8	888	888	888	888	888	888	888	1	2	1	0	88	88	88	88	88	8	8	8	8	8	1	1	0	0	0	0	0	0	0	0	0	0	0	2	5	2	2	20	20	20	20	20	0	0	1	0	0	0	1	0	2	2	1	8	1	1	7	999	99999	3	2	12	12	12	11	1	88	2	88	8	8	8	1	1	3	304	2	1	88	2	1	1	1	1	558	6	1	1	29	888	888	888	1	1	4	2	2	1	14	2	2	1	2	4	1	4	1	2	2	2	2	0	0	1	1	0	1	0	0	0	2	1	2	2	2	3	8	2	3	2	2	2	2	2	2	1	4	4	2	3	3	3	0	0	0	0	1	2	2	2	4	3	3	3	3	2	1	0	0	0	0	1	0	0	0	4	1	1	2	1	2	7	4	4	7	7	6	3	8	2	888	1	1	2	3	3	1	3	3	4	2	3	2	2	2	2	3	3	2	2	2	2	3	5	5	4	3	2	7	2	2	2	7	2	1	1	0	0	1	4	4	4	4	3	1	1	1	2	6	1	4	1	2	4	2	1	2	4	2	3	3	1	1	2	2	2	2	2	2	2	2	2	3	88	8	1	4	1	4	4	4	3	1	4	1	5	2	2	2	3	3	3	3	3	3	3	2	4	1	2	2	1	2	2	3	2	3	4	3	4	3	3	3	2	2	3	4	5	2	2	3	2	2	2	43601
1590	3	2	1966	48	1	313	3	13	320	3	20	1	19	0	1	3	8	8	1	0	45	45	3	100	557	4312	3	18	0	2	5	3	3	2	3	2	8	8	888	88	8	8	8	998	88888	8	2	2	1	8	888	1	8	60	0	1	1	4	8	100	554	4110	5	40	37	6	56	1	4	3	888	75	8	3	8	2	1	1	8	8	8	8	8	1	8	8	8	8	8	14	888	888	888	888	888	4	8	8	8	8	8	2	8	8	8	8	8	0	88	88	88	88	88	88	88	8	8	8	8	8	8	8	888	888	888	888	888	888	888	2	3	1	0	88	88	88	88	88	8	8	8	8	8	0	1	0	0	0	0	0	0	0	0	0	0	0	2	5	2	1	11	2	2	11	11	0	0	2	0	1	0	0	0	1	2	1	8	3	8	8	645	7514	2	8	11	9	9	11	1	88	2	88	8	8	8	1	3	3	207	4	1	88	2	1	1	1	1	559	8	1	1	31	888	888	888	2	1	4	2	1	1	29	3	2	2	4	5	1	4	1	1	2	2	2	1	0	1	1	0	1	0	0	0	1	1	2	2	2	3	8	2	1	3	2	3	3	2	3	2	3	4	2	2	3	6	0	0	0	0	1	1	2	1	3	4	3	4	3	2	2	8	8	8	8	8	8	8	8	7	1	2	8	1	2	7	5	7	7	5	1	4	8	3	888	1	1	2	2	3	1	3	2	3	2	3	2	2	2	2	2	2	3	2	2	2	2	3	3	1	3	2	6	3	8	3	5	6	2	1	1	0	0	2	3	4	4	3	2	1	2	2	6	2	2	2	3	3	2	2	2	2	2	3	3	1	3	2	2	2	2	2	2	2	1	1	2	10	3	1	3	3	4	3	4	4	1	4	2	3	2	3	2	2	4	3	2	4	4	4	4	4	1	2	2	2	2	5	2	3	2	5	4	4	2	3	2	3	4	4	4	4	3	2	3	2	4	3	46113
466	3	2	1942	72	3	322	3	22	328	3	28	3	888	888	8	8	8	8	8	88	888	8888	8	998	998	88888	88	888	888	8	88	8	8	8	8	8	4	1	28	11	1	1	1	587	5111	3	2	2	3	3	888	8	8	888	888	8	8	8	8	998	998	88888	88	888	888	88	888	8	4	4	888	888	8	8	8	8	2	1	2	8	8	8	8	1	3	8	8	8	8	41	39	888	888	888	888	4	1	8	8	8	8	1	2	8	8	8	8	0	88	88	88	88	88	88	88	8	8	8	8	8	8	8	888	888	888	888	888	888	888	1	2	11	0	88	88	88	88	88	8	8	8	8	8	0	0	0	0	1	0	0	0	0	0	0	0	0	5	5	3	1	21	3	23	22	22	1	2	0	1	0	2	0	0	4	1	3	1	3	8	8	599	6111	1	7	9	8	1	1	1	88	2	88	8	8	8	3	5	8	888	4	1	88	2	1	1	1	1	587	6	1	1	28	888	888	888	1	1	4	1	8	1	23	5	1	1	6	4	1	4	1	2	2	2	2	0	0	0	0	1	0	0	0	0	1	1	2	2	2	2	8	7	2	3	1	2	2	2	6	1	3	3	1	3	5	8	0	0	0	0	1	2	3	1	4	3	2	4	3	3	2	8	8	8	8	8	8	8	8	8	7	2	8	2	8	8	8	8	8	8	8	3	1	3	888	1	1	3	2	3	2	2	1	3	3	2	2	2	1	1	2	2	3	3	2	3	2	4	3	2	4	5	9	9	8	9	9	9	3	3	0	1	0	3	4	4	3	2	2	1	2	3	4	2	3	1	2	2	2	1	2	2	2	2	2	1	2	2	2	2	1	2	2	1	1	2	3	88	8	1	4	2	4	4	4	4	3	3	2	2	3	4	3	2	4	3	3	4	4	3	4	4	2	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	48169
2042	3	2	1975	39	1	311	3	11	318	3	18	3	888	888	8	8	8	8	8	88	888	8888	8	998	998	88888	88	888	888	8	88	8	8	8	8	8	4	1	39	6	1	2	8	581	5120	2	1	2	1	8	888	1	8	60	0	3	8	8	1	130	506	2514	5	60	7	5	40	1	3	3	72	67	1	1	2	2	1	1	8	8	8	8	8	1	8	8	8	8	8	7	888	888	888	888	888	4	8	8	8	8	8	2	8	8	8	8	8	0	88	88	88	88	88	88	88	8	8	8	8	8	8	8	888	888	888	888	888	888	888	2	3	1	0	88	88	88	88	88	8	8	8	8	8	0	1	0	0	0	0	0	0	0	0	0	0	0	2	4	2	1	21	1	23	21	21	0	0	0	1	0	1	2	0	2	2	1	8	6	8	8	998	88888	8	2	12	12	9	9	1	88	2	88	8	8	8	2	5	3	310	4	1	88	2	1	1	1	1	506	5	1	1	22	888	888	888	1	1	4	1	8	1	26	1	4	3	1	1	1	5	1	1	2	1	2	1	0	0	0	0	0	0	0	0	1	1	2	2	3	2	8	1	1	1	1	1	1	2	2	1	3	4	3	4	3	5	0	0	1	0	0	1	3	2	2	4	2	3	4	2	1	0	0	0	0	1	0	0	0	15	9	2	8	1	2	5	7	4	7	7	2	2	1	1	888	9	9	3	3	3	2	3	3	3	2	3	1	2	1	1	2	1	3	3	2	2	3	2	2	4	4	3	3	4	8	2	8	4	3	3	0	0	1	4	3	3	4	3	1	1	1	3	3	2	3	2	4	4	2	2	3	4	4	4	4	4	2	2	2	2	1	2	2	1	2	2	3	88	8	2	2	2	4	3	3	3	2	4	2	3	3	3	3	3	3	3	3	3	3	3	3	3	2	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	43601
